Bird_Pos,Bird_Vel,Horiz_Dist,Vert_Dist_Top,Vert_Dist_Bottom,Collision,Score
526.75,4.0,353,130.75,45.25,0,0
526.75,4.0,653,270.75,-94.75,0,0
526.75,4.0,953,7.75,168.25,0,0
531.0,4.25,350,135.0,41.0,0,0
531.0,4.25,650,275.0,-99.0,0,0
531.0,4.25,950,12.0,164.0,0,0
535.5,4.5,347,139.5,36.5,0,0
535.5,4.5,647,279.5,-103.5,0,0
535.5,4.5,947,16.5,159.5,0,0
540.25,4.75,344,144.25,31.75,0,0
540.25,4.75,644,284.25,-108.25,0,0
540.25,4.75,944,21.25,154.75,0,0
545.25,5.0,341,149.25,26.75,0,0
545.25,5.0,641,289.25,-113.25,0,0
545.25,5.0,941,26.25,149.75,0,0
550.5,5.25,338,154.5,21.5,0,0
550.5,5.25,638,294.5,-118.5,0,0
550.5,5.25,938,31.5,144.5,0,0
556.0,5.5,335,160.0,16.0,0,0
556.0,5.5,635,300.0,-124.0,0,0
556.0,5.5,935,37.0,139.0,0,0
561.75,5.75,332,165.75,10.25,0,0
561.75,5.75,632,305.75,-129.75,0,0
561.75,5.75,932,42.75,133.25,0,0
567.75,6.0,329,171.75,4.25,0,0
567.75,6.0,629,311.75,-135.75,0,0
567.75,6.0,929,48.75,127.25,0,0
574.0,6.25,326,178.0,-2.0,0,0
574.0,6.25,626,318.0,-142.0,0,0
574.0,6.25,926,55.0,121.0,0,0
580.5,6.5,323,184.5,-8.5,0,0
580.5,6.5,623,324.5,-148.5,0,0
580.5,6.5,923,61.5,114.5,0,0
587.25,6.75,320,191.25,-15.25,0,0
587.25,6.75,620,331.25,-155.25,0,0
587.25,6.75,920,68.25,107.75,0,0
594.25,7.0,317,198.25,-22.25,0,0
594.25,7.0,617,338.25,-162.25,0,0
594.25,7.0,917,75.25,100.75,0,0
601.5,7.25,314,205.5,-29.5,0,0
601.5,7.25,614,345.5,-169.5,0,0
601.5,7.25,914,82.5,93.5,0,0
596.75,-4.75,311,200.75,-24.75,0,0
596.75,-4.75,611,340.75,-164.75,0,0
596.75,-4.75,911,77.75,98.25,0,0
592.25,-4.5,308,196.25,-20.25,0,0
592.25,-4.5,608,336.25,-160.25,0,0
592.25,-4.5,908,73.25,102.75,0,0
588.0,-4.25,305,192.0,-16.0,0,0
588.0,-4.25,605,332.0,-156.0,0,0
588.0,-4.25,905,69.0,107.0,0,0
584.0,-4.0,302,188.0,-12.0,0,0
584.0,-4.0,602,328.0,-152.0,0,0
584.0,-4.0,902,65.0,111.0,0,0
580.25,-3.75,299,184.25,-8.25,0,0
580.25,-3.75,599,324.25,-148.25,0,0
580.25,-3.75,899,61.25,114.75,0,0
576.75,-3.5,296,180.75,-4.75,0,0
576.75,-3.5,596,320.75,-144.75,0,0
576.75,-3.5,896,57.75,118.25,0,0
573.5,-3.25,293,177.5,-1.5,0,0
573.5,-3.25,593,317.5,-141.5,0,0
573.5,-3.25,893,54.5,121.5,0,0
570.5,-3.0,290,174.5,1.5,0,0
570.5,-3.0,590,314.5,-138.5,0,0
570.5,-3.0,890,51.5,124.5,0,0
567.75,-2.75,287,171.75,4.25,0,0
567.75,-2.75,587,311.75,-135.75,0,0
567.75,-2.75,887,48.75,127.25,0,0
565.25,-2.5,284,169.25,6.75,0,0
565.25,-2.5,584,309.25,-133.25,0,0
565.25,-2.5,884,46.25,129.75,0,0
563.0,-2.25,281,167.0,9.0,0,0
563.0,-2.25,581,307.0,-131.0,0,0
563.0,-2.25,881,44.0,132.0,0,0
561.0,-2.0,278,165.0,11.0,0,0
561.0,-2.0,578,305.0,-129.0,0,0
561.0,-2.0,878,42.0,134.0,0,0
559.25,-1.75,275,163.25,12.75,0,0
559.25,-1.75,575,303.25,-127.25,0,0
559.25,-1.75,875,40.25,135.75,0,0
557.75,-1.5,272,161.75,14.25,0,0
557.75,-1.5,572,301.75,-125.75,0,0
557.75,-1.5,872,38.75,137.25,0,0
556.5,-1.25,269,160.5,15.5,0,0
556.5,-1.25,569,300.5,-124.5,0,0
556.5,-1.25,869,37.5,138.5,0,0
555.5,-1.0,266,159.5,16.5,0,0
555.5,-1.0,566,299.5,-123.5,0,0
555.5,-1.0,866,36.5,139.5,0,0
554.75,-0.75,263,158.75,17.25,0,0
554.75,-0.75,563,298.75,-122.75,0,0
554.75,-0.75,863,35.75,140.25,0,0
554.25,-0.5,260,158.25,17.75,0,0
554.25,-0.5,560,298.25,-122.25,0,0
554.25,-0.5,860,35.25,140.75,0,0
554.0,-0.25,257,158.0,18.0,0,0
554.0,-0.25,557,298.0,-122.0,0,0
554.0,-0.25,857,35.0,141.0,0,0
554.0,0.0,254,158.0,18.0,0,0
554.0,0.0,554,298.0,-122.0,0,0
554.0,0.0,854,35.0,141.0,0,0
554.25,0.25,251,158.25,17.75,0,0
554.25,0.25,551,298.25,-122.25,0,0
554.25,0.25,851,35.25,140.75,0,0
554.75,0.5,248,158.75,17.25,0,0
554.75,0.5,548,298.75,-122.75,0,0
554.75,0.5,848,35.75,140.25,0,0
555.5,0.75,245,159.5,16.5,0,0
555.5,0.75,545,299.5,-123.5,0,0
555.5,0.75,845,36.5,139.5,0,0
556.5,1.0,242,160.5,15.5,0,0
556.5,1.0,542,300.5,-124.5,0,0
556.5,1.0,842,37.5,138.5,0,0
557.75,1.25,239,161.75,14.25,0,0
557.75,1.25,539,301.75,-125.75,0,0
557.75,1.25,839,38.75,137.25,0,0
559.25,1.5,236,163.25,12.75,0,0
559.25,1.5,536,303.25,-127.25,0,0
559.25,1.5,836,40.25,135.75,0,0
561.0,1.75,233,165.0,11.0,0,0
561.0,1.75,533,305.0,-129.0,0,0
561.0,1.75,833,42.0,134.0,0,0
563.0,2.0,230,167.0,9.0,0,0
563.0,2.0,530,307.0,-131.0,0,0
563.0,2.0,830,44.0,132.0,0,0
565.25,2.25,227,169.25,6.75,0,0
565.25,2.25,527,309.25,-133.25,0,0
565.25,2.25,827,46.25,129.75,0,0
567.75,2.5,224,171.75,4.25,0,0
567.75,2.5,524,311.75,-135.75,0,0
567.75,2.5,824,48.75,127.25,0,0
570.5,2.75,221,174.5,1.5,0,0
570.5,2.75,521,314.5,-138.5,0,0
570.5,2.75,821,51.5,124.5,0,0
573.5,3.0,218,177.5,-1.5,0,0
573.5,3.0,518,317.5,-141.5,0,0
573.5,3.0,818,54.5,121.5,0,0
576.75,3.25,215,180.75,-4.75,0,0
576.75,3.25,515,320.75,-144.75,0,0
576.75,3.25,815,57.75,118.25,0,0
580.25,3.5,212,184.25,-8.25,0,0
580.25,3.5,512,324.25,-148.25,0,0
580.25,3.5,812,61.25,114.75,0,0
584.0,3.75,209,188.0,-12.0,0,0
584.0,3.75,509,328.0,-152.0,0,0
584.0,3.75,809,65.0,111.0,0,0
588.0,4.0,206,192.0,-16.0,0,0
588.0,4.0,506,332.0,-156.0,0,0
588.0,4.0,806,69.0,107.0,0,0
592.25,4.25,203,196.25,-20.25,0,0
592.25,4.25,503,336.25,-160.25,0,0
592.25,4.25,803,73.25,102.75,0,0
587.5,-4.75,200,191.5,-15.5,0,0
587.5,-4.75,500,331.5,-155.5,0,0
587.5,-4.75,800,68.5,107.5,0,0
583.0,-4.5,197,187.0,-11.0,0,0
583.0,-4.5,497,327.0,-151.0,0,0
583.0,-4.5,797,64.0,112.0,0,0
578.75,-4.25,194,182.75,-6.75,0,0
578.75,-4.25,494,322.75,-146.75,0,0
578.75,-4.25,794,59.75,116.25,0,0
574.75,-4.0,191,178.75,-2.75,0,0
574.75,-4.0,491,318.75,-142.75,0,0
574.75,-4.0,791,55.75,120.25,0,0
571.0,-3.75,188,175.0,1.0,0,0
571.0,-3.75,488,315.0,-139.0,0,0
571.0,-3.75,788,52.0,124.0,0,0
567.5,-3.5,185,171.5,4.5,0,0
567.5,-3.5,485,311.5,-135.5,0,0
567.5,-3.5,785,48.5,127.5,0,0
564.25,-3.25,182,168.25,7.75,0,0
564.25,-3.25,482,308.25,-132.25,0,0
564.25,-3.25,782,45.25,130.75,0,0
561.25,-3.0,179,165.25,10.75,0,0
561.25,-3.0,479,305.25,-129.25,0,0
561.25,-3.0,779,42.25,133.75,0,0
558.5,-2.75,176,162.5,13.5,0,0
558.5,-2.75,476,302.5,-126.5,0,0
558.5,-2.75,776,39.5,136.5,0,0
556.0,-2.5,173,160.0,16.0,0,0
556.0,-2.5,473,300.0,-124.0,0,0
556.0,-2.5,773,37.0,139.0,0,0
553.75,-2.25,170,157.75,18.25,0,0
553.75,-2.25,470,297.75,-121.75,0,0
553.75,-2.25,770,34.75,141.25,0,0
551.75,-2.0,167,155.75,20.25,0,0
551.75,-2.0,467,295.75,-119.75,0,0
551.75,-2.0,767,32.75,143.25,0,0
550.0,-1.75,164,154.0,22.0,0,0
550.0,-1.75,464,294.0,-118.0,0,0
550.0,-1.75,764,31.0,145.0,0,0
548.5,-1.5,161,152.5,23.5,0,0
548.5,-1.5,461,292.5,-116.5,0,0
548.5,-1.5,761,29.5,146.5,0,0
547.25,-1.25,158,151.25,24.75,0,0
547.25,-1.25,458,291.25,-115.25,0,0
547.25,-1.25,758,28.25,147.75,0,0
546.25,-1.0,155,150.25,25.75,0,0
546.25,-1.0,455,290.25,-114.25,0,0
546.25,-1.0,755,27.25,148.75,0,0
545.5,-0.75,152,149.5,26.5,0,0
545.5,-0.75,452,289.5,-113.5,0,0
545.5,-0.75,752,26.5,149.5,0,0
545.0,-0.5,149,149.0,27.0,0,0
545.0,-0.5,449,289.0,-113.0,0,0
545.0,-0.5,749,26.0,150.0,0,0
544.75,-0.25,146,148.75,27.25,0,0
544.75,-0.25,446,288.75,-112.75,0,0
544.75,-0.25,746,25.75,150.25,0,0
544.75,0.0,143,148.75,27.25,0,0
544.75,0.0,443,288.75,-112.75,0,0
544.75,0.0,743,25.75,150.25,0,0
545.0,0.25,140,149.0,27.0,0,0
545.0,0.25,440,289.0,-113.0,0,0
545.0,0.25,740,26.0,150.0,0,0
545.5,0.5,137,149.5,26.5,0,0
545.5,0.5,437,289.5,-113.5,0,0
545.5,0.5,737,26.5,149.5,0,0
546.25,0.75,134,150.25,25.75,0,0
546.25,0.75,434,290.25,-114.25,0,0
546.25,0.75,734,27.25,148.75,0,0
547.25,1.0,131,151.25,24.75,0,0
547.25,1.0,431,291.25,-115.25,0,0
547.25,1.0,731,28.25,147.75,0,0
548.5,1.25,128,152.5,23.5,0,0
548.5,1.25,428,292.5,-116.5,0,0
548.5,1.25,728,29.5,146.5,0,0
550.0,1.5,125,154.0,22.0,0,0
550.0,1.5,425,294.0,-118.0,0,0
550.0,1.5,725,31.0,145.0,0,0
551.75,1.75,122,155.75,20.25,0,0
551.75,1.75,422,295.75,-119.75,0,0
551.75,1.75,722,32.75,143.25,0,0
553.75,2.0,119,157.75,18.25,0,0
553.75,2.0,419,297.75,-121.75,0,0
553.75,2.0,719,34.75,141.25,0,0
556.0,2.25,116,160.0,16.0,0,0
556.0,2.25,416,300.0,-124.0,0,0
556.0,2.25,716,37.0,139.0,0,0
558.5,2.5,113,162.5,13.5,0,0
558.5,2.5,413,302.5,-126.5,0,0
558.5,2.5,713,39.5,136.5,0,0
553.75,-4.75,110,157.75,18.25,0,0
553.75,-4.75,410,297.75,-121.75,0,0
553.75,-4.75,710,34.75,141.25,0,0
549.25,-4.5,107,153.25,22.75,0,0
549.25,-4.5,407,293.25,-117.25,0,0
549.25,-4.5,707,30.25,145.75,0,0
545.0,-4.25,104,149.0,27.0,0,0
545.0,-4.25,404,289.0,-113.0,0,0
545.0,-4.25,704,26.0,150.0,0,0
541.0,-4.0,101,145.0,31.0,0,0
541.0,-4.0,401,285.0,-109.0,0,0
541.0,-4.0,701,22.0,154.0,0,0
537.25,-3.75,98,141.25,34.75,0,0
537.25,-3.75,398,281.25,-105.25,0,0
537.25,-3.75,698,18.25,157.75,0,0
533.75,-3.5,95,137.75,38.25,0,0
533.75,-3.5,395,277.75,-101.75,0,0
533.75,-3.5,695,14.75,161.25,0,0
530.5,-3.25,92,134.5,41.5,0,0
530.5,-3.25,392,274.5,-98.5,0,0
530.5,-3.25,692,11.5,164.5,0,0
527.5,-3.0,89,131.5,44.5,0,0
527.5,-3.0,389,271.5,-95.5,0,0
527.5,-3.0,689,8.5,167.5,0,0
524.75,-2.75,86,128.75,47.25,0,0
524.75,-2.75,386,268.75,-92.75,0,0
524.75,-2.75,686,5.75,170.25,0,0
522.25,-2.5,83,126.25,49.75,0,0
522.25,-2.5,383,266.25,-90.25,0,0
522.25,-2.5,683,3.25,172.75,0,0
520.0,-2.25,80,124.0,52.0,0,0
520.0,-2.25,380,264.0,-88.0,0,0
520.0,-2.25,680,1.0,175.0,0,0
518.0,-2.0,77,122.0,54.0,0,0
518.0,-2.0,377,262.0,-86.0,0,0
518.0,-2.0,677,-1.0,177.0,0,0
516.25,-1.75,74,120.25,55.75,0,0
516.25,-1.75,374,260.25,-84.25,0,0
516.25,-1.75,674,-2.75,178.75,0,0
514.75,-1.5,71,118.75,57.25,0,0
514.75,-1.5,371,258.75,-82.75,0,0
514.75,-1.5,671,-4.25,180.25,0,0
513.5,-1.25,68,117.5,58.5,0,0
513.5,-1.25,368,257.5,-81.5,0,0
513.5,-1.25,668,-5.5,181.5,0,0
512.5,-1.0,65,116.5,59.5,0,0
512.5,-1.0,365,256.5,-80.5,0,0
512.5,-1.0,665,-6.5,182.5,0,0
511.75,-0.75,62,115.75,60.25,0,0
511.75,-0.75,362,255.75,-79.75,0,0
511.75,-0.75,662,-7.25,183.25,0,0
511.25,-0.5,59,115.25,60.75,0,0
511.25,-0.5,359,255.25,-79.25,0,0
511.25,-0.5,659,-7.75,183.75,0,0
511.0,-0.25,56,115.0,61.0,0,0
511.0,-0.25,356,255.0,-79.0,0,0
511.0,-0.25,656,-8.0,184.0,0,0
511.0,0.0,53,115.0,61.0,0,0
511.0,0.0,353,255.0,-79.0,0,0
511.0,0.0,653,-8.0,184.0,0,0
511.25,0.25,50,115.25,60.75,0,0
511.25,0.25,350,255.25,-79.25,0,0
511.25,0.25,650,-7.75,183.75,0,0
511.75,0.5,47,115.75,60.25,0,0
511.75,0.5,347,255.75,-79.75,0,0
511.75,0.5,647,-7.25,183.25,0,0
512.5,0.75,44,116.5,59.5,0,0
512.5,0.75,344,256.5,-80.5,0,0
512.5,0.75,644,-6.5,182.5,0,0
513.5,1.0,41,117.5,58.5,0,0
513.5,1.0,341,257.5,-81.5,0,0
513.5,1.0,641,-5.5,181.5,0,0
514.75,1.25,38,118.75,57.25,0,0
514.75,1.25,338,258.75,-82.75,0,0
514.75,1.25,638,-4.25,180.25,0,0
516.25,1.5,35,120.25,55.75,0,0
516.25,1.5,335,260.25,-84.25,0,0
516.25,1.5,635,-2.75,178.75,0,0
518.0,1.75,32,122.0,54.0,0,0
518.0,1.75,332,262.0,-86.0,0,0
518.0,1.75,632,-1.0,177.0,0,0
520.0,2.0,29,124.0,52.0,0,0
520.0,2.0,329,264.0,-88.0,0,0
520.0,2.0,629,1.0,175.0,0,0
522.25,2.25,26,126.25,49.75,0,0
522.25,2.25,326,266.25,-90.25,0,0
522.25,2.25,626,3.25,172.75,0,0
524.75,2.5,23,128.75,47.25,0,0
524.75,2.5,323,268.75,-92.75,0,0
524.75,2.5,623,5.75,170.25,0,0
527.5,2.75,20,131.5,44.5,0,0
527.5,2.75,320,271.5,-95.5,0,0
527.5,2.75,620,8.5,167.5,0,0
530.5,3.0,17,134.5,41.5,0,0
530.5,3.0,317,274.5,-98.5,0,0
530.5,3.0,617,11.5,164.5,0,0
533.75,3.25,14,137.75,38.25,0,0
533.75,3.25,314,277.75,-101.75,0,0
533.75,3.25,614,14.75,161.25,0,0
529.0,-4.75,11,133.0,43.0,0,0
529.0,-4.75,311,273.0,-97.0,0,0
529.0,-4.75,611,10.0,166.0,0,0
524.5,-4.5,8,128.5,47.5,0,0
524.5,-4.5,308,268.5,-92.5,0,0
524.5,-4.5,608,5.5,170.5,0,0
520.25,-4.25,5,124.25,51.75,0,0
520.25,-4.25,305,264.25,-88.25,0,0
520.25,-4.25,605,1.25,174.75,0,0
516.25,-4.0,2,120.25,55.75,0,0
516.25,-4.0,302,260.25,-84.25,0,0
516.25,-4.0,602,-2.75,178.75,0,0
512.5,-3.75,-1,116.5,59.5,0,0
512.5,-3.75,299,256.5,-80.5,0,0
512.5,-3.75,599,-6.5,182.5,0,0
509.0,-3.5,-4,113.0,63.0,0,0
509.0,-3.5,296,253.0,-77.0,0,0
509.0,-3.5,596,-10.0,186.0,0,0
505.75,-3.25,-7,109.75,66.25,0,0
505.75,-3.25,293,249.75,-73.75,0,0
505.75,-3.25,593,-13.25,189.25,0,0
502.75,-3.0,-10,106.75,69.25,0,0
502.75,-3.0,290,246.75,-70.75,0,0
502.75,-3.0,590,-16.25,192.25,0,0
500.0,-2.75,-13,104.0,72.0,0,0
500.0,-2.75,287,244.0,-68.0,0,0
500.0,-2.75,587,-19.0,195.0,0,0
497.5,-2.5,-16,101.5,74.5,0,0
497.5,-2.5,284,241.5,-65.5,0,0
497.5,-2.5,584,-21.5,197.5,0,0
495.25,-2.25,-19,99.25,76.75,0,0
495.25,-2.25,281,239.25,-63.25,0,0
495.25,-2.25,581,-23.75,199.75,0,0
493.25,-2.0,-22,97.25,78.75,0,0
493.25,-2.0,278,237.25,-61.25,0,0
493.25,-2.0,578,-25.75,201.75,0,0
491.5,-1.75,-25,95.5,80.5,0,0
491.5,-1.75,275,235.5,-59.5,0,0
491.5,-1.75,575,-27.5,203.5,0,0
490.0,-1.5,-28,94.0,82.0,0,0
490.0,-1.5,272,234.0,-58.0,0,0
490.0,-1.5,572,-29.0,205.0,0,0
488.75,-1.25,-31,92.75,83.25,0,0
488.75,-1.25,269,232.75,-56.75,0,0
488.75,-1.25,569,-30.25,206.25,0,0
487.75,-1.0,-34,91.75,84.25,0,0
487.75,-1.0,266,231.75,-55.75,0,0
487.75,-1.0,566,-31.25,207.25,0,0
487.0,-0.75,-37,91.0,85.0,0,0
487.0,-0.75,263,231.0,-55.0,0,0
487.0,-0.75,563,-32.0,208.0,0,0
486.5,-0.5,-40,90.5,85.5,0,0
486.5,-0.5,260,230.5,-54.5,0,0
486.5,-0.5,560,-32.5,208.5,0,0
486.25,-0.25,-43,90.25,85.75,0,0
486.25,-0.25,257,230.25,-54.25,0,0
486.25,-0.25,557,-32.75,208.75,0,0
486.25,0.0,-46,90.25,85.75,0,0
486.25,0.0,254,230.25,-54.25,0,0
486.25,0.0,554,-32.75,208.75,0,0
486.5,0.25,-49,90.5,85.5,0,0
486.5,0.25,251,230.5,-54.5,0,0
486.5,0.25,551,-32.5,208.5,0,0
487.0,0.5,-52,91.0,85.0,0,0
487.0,0.5,248,231.0,-55.0,0,0
487.0,0.5,548,-32.0,208.0,0,0
487.75,0.75,-55,91.75,84.25,0,0
487.75,0.75,245,231.75,-55.75,0,0
487.75,0.75,545,-31.25,207.25,0,0
488.75,1.0,-58,92.75,83.25,0,0
488.75,1.0,242,232.75,-56.75,0,0
488.75,1.0,542,-30.25,206.25,0,0
490.0,1.25,-61,94.0,82.0,0,0
490.0,1.25,239,234.0,-58.0,0,0
490.0,1.25,539,-29.0,205.0,0,0
491.5,1.5,-64,95.5,80.5,0,0
491.5,1.5,236,235.5,-59.5,0,0
491.5,1.5,536,-27.5,203.5,0,0
493.25,1.75,-67,97.25,78.75,0,0
493.25,1.75,233,237.25,-61.25,0,0
493.25,1.75,533,-25.75,201.75,0,0
495.25,2.0,-70,99.25,76.75,0,0
495.25,2.0,230,239.25,-63.25,0,0
495.25,2.0,530,-23.75,199.75,0,0
497.5,2.25,-73,101.5,74.5,0,0
497.5,2.25,227,241.5,-65.5,0,0
497.5,2.25,527,-21.5,197.5,0,0
500.0,2.5,-76,104.0,72.0,0,0
500.0,2.5,224,244.0,-68.0,0,0
500.0,2.5,524,-19.0,195.0,0,0
502.75,2.75,-79,106.75,69.25,0,0
502.75,2.75,221,246.75,-70.75,0,0
502.75,2.75,521,-16.25,192.25,0,0
505.75,3.0,-82,109.75,66.25,0,0
505.75,3.0,218,249.75,-73.75,0,0
505.75,3.0,518,-13.25,189.25,0,0
509.0,3.25,-85,113.0,63.0,0,0
509.0,3.25,215,253.0,-77.0,0,0
509.0,3.25,515,-10.0,186.0,0,0
512.5,3.5,-88,116.5,59.5,0,0
512.5,3.5,212,256.5,-80.5,0,0
512.5,3.5,512,-6.5,182.5,0,0
507.75,-4.75,-91,111.75,64.25,0,0
507.75,-4.75,209,251.75,-75.75,0,0
507.75,-4.75,509,-11.25,187.25,0,0
503.25,-4.5,-94,107.25,68.75,0,1
503.25,-4.5,506,-15.75,191.75,0,1
503.25,-4.5,1097,13.25,162.75,0,1
499.0,-4.25,206,243.0,-67.0,0,1
499.0,-4.25,503,-20.0,196.0,0,1
499.0,-4.25,1094,9.0,167.0,0,1
495.0,-4.0,203,239.0,-63.0,0,1
495.0,-4.0,500,-24.0,200.0,0,1
495.0,-4.0,1091,5.0,171.0,0,1
491.25,-3.75,200,235.25,-59.25,0,1
491.25,-3.75,497,-27.75,203.75,0,1
491.25,-3.75,1088,1.25,174.75,0,1
487.75,-3.5,197,231.75,-55.75,0,1
487.75,-3.5,494,-31.25,207.25,0,1
487.75,-3.5,1085,-2.25,178.25,0,1
484.5,-3.25,194,228.5,-52.5,0,1
484.5,-3.25,491,-34.5,210.5,0,1
484.5,-3.25,1082,-5.5,181.5,0,1
481.5,-3.0,191,225.5,-49.5,0,1
481.5,-3.0,488,-37.5,213.5,0,1
481.5,-3.0,1079,-8.5,184.5,0,1
478.75,-2.75,188,222.75,-46.75,0,1
478.75,-2.75,485,-40.25,216.25,0,1
478.75,-2.75,1076,-11.25,187.25,0,1
476.25,-2.5,185,220.25,-44.25,0,1
476.25,-2.5,482,-42.75,218.75,0,1
476.25,-2.5,1073,-13.75,189.75,0,1
474.0,-2.25,182,218.0,-42.0,0,1
474.0,-2.25,479,-45.0,221.0,0,1
474.0,-2.25,1070,-16.0,192.0,0,1
472.0,-2.0,179,216.0,-40.0,0,1
472.0,-2.0,476,-47.0,223.0,0,1
472.0,-2.0,1067,-18.0,194.0,0,1
470.25,-1.75,176,214.25,-38.25,0,1
470.25,-1.75,473,-48.75,224.75,0,1
470.25,-1.75,1064,-19.75,195.75,0,1
468.75,-1.5,173,212.75,-36.75,0,1
468.75,-1.5,470,-50.25,226.25,0,1
468.75,-1.5,1061,-21.25,197.25,0,1
467.5,-1.25,170,211.5,-35.5,0,1
467.5,-1.25,467,-51.5,227.5,0,1
467.5,-1.25,1058,-22.5,198.5,0,1
466.5,-1.0,167,210.5,-34.5,0,1
466.5,-1.0,464,-52.5,228.5,0,1
466.5,-1.0,1055,-23.5,199.5,0,1
461.75,-4.75,164,205.75,-29.75,0,1
461.75,-4.75,461,-57.25,233.25,0,1
461.75,-4.75,1052,-28.25,204.25,0,1
457.25,-4.5,161,201.25,-25.25,0,1
457.25,-4.5,458,-61.75,237.75,0,1
457.25,-4.5,1049,-32.75,208.75,0,1
453.0,-4.25,158,197.0,-21.0,0,1
453.0,-4.25,455,-66.0,242.0,0,1
453.0,-4.25,1046,-37.0,213.0,0,1
449.0,-4.0,155,193.0,-17.0,0,1
449.0,-4.0,452,-70.0,246.0,0,1
449.0,-4.0,1043,-41.0,217.0,0,1
445.25,-3.75,152,189.25,-13.25,0,1
445.25,-3.75,449,-73.75,249.75,0,1
445.25,-3.75,1040,-44.75,220.75,0,1
441.75,-3.5,149,185.75,-9.75,0,1
441.75,-3.5,446,-77.25,253.25,0,1
441.75,-3.5,1037,-48.25,224.25,0,1
438.5,-3.25,146,182.5,-6.5,0,1
438.5,-3.25,443,-80.5,256.5,0,1
438.5,-3.25,1034,-51.5,227.5,0,1
435.5,-3.0,143,179.5,-3.5,0,1
435.5,-3.0,440,-83.5,259.5,0,1
435.5,-3.0,1031,-54.5,230.5,0,1
432.75,-2.75,140,176.75,-0.75,0,1
432.75,-2.75,437,-86.25,262.25,0,1
432.75,-2.75,1028,-57.25,233.25,0,1
430.25,-2.5,137,174.25,1.75,0,1
430.25,-2.5,434,-88.75,264.75,0,1
430.25,-2.5,1025,-59.75,235.75,0,1
428.0,-2.25,134,172.0,4.0,0,1
428.0,-2.25,431,-91.0,267.0,0,1
428.0,-2.25,1022,-62.0,238.0,0,1
426.0,-2.0,131,170.0,6.0,0,1
426.0,-2.0,428,-93.0,269.0,0,1
426.0,-2.0,1019,-64.0,240.0,0,1
424.25,-1.75,128,168.25,7.75,0,1
424.25,-1.75,425,-94.75,270.75,0,1
424.25,-1.75,1016,-65.75,241.75,0,1
419.5,-4.75,125,163.5,12.5,0,1
419.5,-4.75,422,-99.5,275.5,0,1
419.5,-4.75,1013,-70.5,246.5,0,1
415.0,-4.5,122,159.0,17.0,0,1
415.0,-4.5,419,-104.0,280.0,0,1
415.0,-4.5,1010,-75.0,251.0,0,1
410.75,-4.25,119,154.75,21.25,0,1
410.75,-4.25,416,-108.25,284.25,0,1
410.75,-4.25,1007,-79.25,255.25,0,1
406.75,-4.0,116,150.75,25.25,0,1
406.75,-4.0,413,-112.25,288.25,0,1
406.75,-4.0,1004,-83.25,259.25,0,1
403.0,-3.75,113,147.0,29.0,0,1
403.0,-3.75,410,-116.0,292.0,0,1
403.0,-3.75,1001,-87.0,263.0,0,1
399.5,-3.5,110,143.5,32.5,0,1
399.5,-3.5,407,-119.5,295.5,0,1
399.5,-3.5,998,-90.5,266.5,0,1
396.25,-3.25,107,140.25,35.75,0,1
396.25,-3.25,404,-122.75,298.75,0,1
396.25,-3.25,995,-93.75,269.75,0,1
393.25,-3.0,104,137.25,38.75,0,1
393.25,-3.0,401,-125.75,301.75,0,1
393.25,-3.0,992,-96.75,272.75,0,1
390.5,-2.75,101,134.5,41.5,0,1
390.5,-2.75,398,-128.5,304.5,0,1
390.5,-2.75,989,-99.5,275.5,0,1
388.0,-2.5,98,132.0,44.0,0,1
388.0,-2.5,395,-131.0,307.0,0,1
388.0,-2.5,986,-102.0,278.0,0,1
385.75,-2.25,95,129.75,46.25,0,1
385.75,-2.25,392,-133.25,309.25,0,1
385.75,-2.25,983,-104.25,280.25,0,1
381.0,-4.75,92,125.0,51.0,0,1
381.0,-4.75,389,-138.0,314.0,0,1
381.0,-4.75,980,-109.0,285.0,0,1
376.5,-4.5,89,120.5,55.5,0,1
376.5,-4.5,386,-142.5,318.5,0,1
376.5,-4.5,977,-113.5,289.5,0,1
372.25,-4.25,86,116.25,59.75,0,1
372.25,-4.25,383,-146.75,322.75,0,1
372.25,-4.25,974,-117.75,293.75,0,1
368.25,-4.0,83,112.25,63.75,0,1
368.25,-4.0,380,-150.75,326.75,0,1
368.25,-4.0,971,-121.75,297.75,0,1
364.5,-3.75,80,108.5,67.5,0,1
364.5,-3.75,377,-154.5,330.5,0,1
364.5,-3.75,968,-125.5,301.5,0,1
361.0,-3.5,77,105.0,71.0,0,1
361.0,-3.5,374,-158.0,334.0,0,1
361.0,-3.5,965,-129.0,305.0,0,1
357.75,-3.25,74,101.75,74.25,0,1
357.75,-3.25,371,-161.25,337.25,0,1
357.75,-3.25,962,-132.25,308.25,0,1
354.75,-3.0,71,98.75,77.25,0,1
354.75,-3.0,368,-164.25,340.25,0,1
354.75,-3.0,959,-135.25,311.25,0,1
352.0,-2.75,68,96.0,80.0,0,1
352.0,-2.75,365,-167.0,343.0,0,1
352.0,-2.75,956,-138.0,314.0,0,1
349.5,-2.5,65,93.5,82.5,0,1
349.5,-2.5,362,-169.5,345.5,0,1
349.5,-2.5,953,-140.5,316.5,0,1
347.25,-2.25,62,91.25,84.75,0,1
347.25,-2.25,359,-171.75,347.75,0,1
347.25,-2.25,950,-142.75,318.75,0,1
345.25,-2.0,59,89.25,86.75,0,1
